week_date,rates_I7496_5,rates_I7496_6,rates_I7496_17,rates_I7496_18,rates_I7496_20,rates_I7496_21,target_wacmr,rates_I7496_27,rates_I7496_28,rates_I7496_29,rates_I7496_30,rates_I7496_31,rates_I7496_32,rates_I7496_33,rates_I7496_34,rates_I7496_35,la_I7492_6,la_I7492_7,la_I7492_8,la_I7492_9,la_I7492_10,la_I7492_12,la_I7492_13,la_I7492_14,la_I7492_15,la_I7492_16,la_I7492_18,la_I7492_19,la_I7492_20,la_I7492_21,la_I7492_22,la_I7492_23,la_I7492_25,la_I7492_27,la_I7492_31,la_I7492_36,la_I7492_37,la_I7492_38,agg_I7494_5,agg_I7494_6,agg_I7494_7,cp_I7505_5,cp_I7505_6,cp_I7505_7,cp_I7505_8,tb_I7504_10_182d,tb_I7504_10_364d,tb_I7504_10_91d,tb_I7504_7_182d,tb_I7504_7_364d,tb_I7504_7_91d,tb_I7504_8_182d,tb_I7504_8_364d,tb_I7504_8_91d,tb_I7504_9_182d,tb_I7504_9_364d,tb_I7504_9_91d,repo_I7498_6,repo_I7498_7,repo_I7498_8,repo_I7498_9,repo_I7498_10,repo_I7498_11,repo_I7498_12,repo_I7498_13,repo_I7498_14,repo_I7498_15,repo_I7498_16,repo_I7498_17,gsec_I7503_6,gsec_I7503_7,gsec_I7503_8,gsec_I7503_9,gsec_I7503_10,cpi_I7500_4,cpi_I7500_5,cpi_I7500_6,cpi_I7500_9,cpi_I7500_10,cpi_I7500_11,cpi_I7500_12,nifty_into,nifty_inth,nifty_intl,nifty_intc,nifty_vol,nifty_ImpulseMACD,nifty_ImpulseHisto,nifty_ImpulseMACDCDSignal,nifty_STX,nifty_psi,nifty_TSI,nifty_TSIs,nifty_velocity,nifty_smooth_velocity,usdinr_into,usdinr_inth,usdinr_intl,usdinr_intc,usdinr_vol,usdinr_ImpulseMACD,usdinr_ImpulseHisto,usdinr_ImpulseMACDCDSignal,usdinr_STX,usdinr_psi,usdinr_TSI,usdinr_TSIs,usdinr_velocity,usdinr_smooth_velocity,target_lag1,target_lag2,target_lag4,repo_lag1,repo_lag2,repo_lag4,spread_wacmr_minus_repo,spread_msf_minus_repo,spread_cp_minus_repo
2023-03-17,4.5,18.0,6.5,3.35,6.75,6.75,6.422245,6.8573,7.2695,7.3067,7.35,82.4663,87.809,2.91028,2.522242,2.388855,3350424.85,3350411.76,13.00011,1340652.51,100.41,43.0,809907.421964,7331.805126,50553.885992,379889.93,1627192.92,6318270.28,4231414.55,375117.31,1405520.93,284313.805244,7624.633189,165084.702055,18368.0,2063.6,19840.7,6318270.28,835042.0,102.3982047493,815485.0,1421000.0,1108261.145,681356.812,471818.8178,89785.624,152898.325,24607.411,72054.99,102400.239,14375.832,4587.27,48221.34,12921.13,95805.618,147087.616,87018.419,3372294.751,65890.0208,892921.07,4331105.841357,1165441.52,1157295.26,133551.45,112618.7,20932.75,4562383.8875,30006.68055,1560277.6965,23248.916,6353.644,664412.44,671156.776,6048.512,177.2,178.0,176.3,151.0,175.2,156.4,141.3,17421.900390625,17529.900390625,16850.150390625,17100.05078125,1551600,496.3304812929564,-196.9194162896033,693.2498975825597,0,92.03490415642604,-0.9341660217325284,7.81000559599341,-133.4977672806949,-64.56456092265611,82.41739654541016,83.01249694824219,82.18550109863281,82.53299713134766,0,2.959317184281204,-0.1699789749876732,3.1292961592688773,0,99.51590652426589,16.32014730319526,22.81474954025828,0.095026530588569,0.0310713137699565,6.322448,6.471972,6.362815,6.5,6.5,6.5,-0.0777549999999998,0.25,0.8499999999999996
2023-03-24,4.5,18.0,6.5,3.35,6.75,6.75,6.610737,6.7366,7.2282,7.2382,7.32,82.2378,89.0624,2.918366,2.431972,2.395492,,,,,,,,,,,,,,,,,,,,,,,809907.0,99.3159898711,815485.0,1421000.0,1108261.145,717177.812,488737.8748,93275.306,143712.321,20868.751,68739.18,99494.599,12486.912,3591.6,48221.34,10737.64,104229.724,158273.014,89873.628,3380418.441,65329.9708,867793.12,4313541.531357,1201650.88,1194068.78,87563.8,67167.7,20396.1,4606809.44,30006.68055,1612489.269,23713.124,458.916,514965.9,563292.056,2288.75,177.2,178.0,176.3,151.0,175.2,156.4,141.3,17066.599609375,17207.25,16828.349609375,16945.05078125,935700,415.47210394898866,-230.1634464391692,645.6355503881579,0,96.7848173094581,-4.159527467096522,6.100072301266277,-132.97623258941272,-78.24689525600743,82.52909851074219,82.8823013305664,82.0470962524414,82.33879852294922,0,2.905708672255301,-0.1816233855718771,3.087332057827178,0,99.52821202976573,15.604825073805674,21.78476033076505,0.0177419535143588,0.028405441718837,6.422245,6.322448,6.619553,6.5,6.5,6.5,0.11073700000000031,0.25,0.8200000000000003
2023-03-31,4.5,18.0,6.5,3.35,6.75,6.75,6.776483,,7.282,7.3064,7.31,82.2169,89.6076,2.408264,2.189331,2.31096,,,,,,,,,,,,,,,,,,,,,,,868940.0,105.6972179885,822103.0,,,,,97273.783,146080.146,20071.251,67605.785,105645.619,8724.228,2591.6,48283.5,8037.64,109741.949,148826.958,80452.371,3378520.7165,77761.1708,930476.97,4386758.8573,1451125.55,1450376.32,-94442.7,-120991.66,26548.96,4587485.2139,30285.47652,1587694.683,23318.445,1645.285,673254.4,740469.74,2854.0,,,,,,,,16984.30078125,17381.599609375,16913.75,17359.75,1067000,361.1895888311119,-235.39646209811792,596.5860509292298,0,98.07984149833727,-4.767624756552617,4.547544150149292,-4.452771642420082,-63.48807053328997,82.21489715576172,82.4854965209961,82.02950286865234,82.18479919433594,0,2.839859061776295,-0.2072377591504892,3.047096820926784,0,99.5512418455606,14.613365609562472,20.760275370593252,-0.016493810207843,0.019425591333501,6.610737,6.422245,6.471972,6.5,6.5,6.5,0.2764829999999998,0.25,0.8099999999999996
2023-04-07,4.5,18.0,6.5,3.35,6.75,6.75,6.320323,6.9192,7.1797,7.2187,7.22,81.9753,89.3411,2.049398,2.195783,2.317771,3386568.25,3386555.37,12.878339,1349530.8,100.672299,42.502592,804493.241481,9088.893987,51388.049658,388818.22,1628167.79,6364266.84,4240266.02,382446.546545,1412798.99,323359.137718,11506.054252,74997.342466,18986.59,2063.61,3332.15,6364266.84,804493.0,97.8579326435,822103.0,,,3000.0,1000.0,106344.144,137857.062,19832.878,71192.31,108811.909,9250.108,12798.09,44538.5,8237.64,104726.033,154667.819,86395.299,3416840.847,71412.6108,864970.29,4353223.747344,1546809.81,1535345.86,-216392.47,-236782.66,20390.19,4622458.409,30285.47654,1629937.478,28101.1666666667,2917.8933333333,614907.066666667,813415.506666667,,178.1,178.8,177.4,151.1,177.8,152.7,141.4,17427.94921875,17638.69921875,17312.75,17599.150390625,721200,336.76038035726015,-212.2640620622387,549.0244424194989,0,99.58708856761316,-4.108646238104628,3.3109455232558753,40.52444128950476,-42.685568168731024,82.14089965820312,82.27890014648438,81.76100158691406,81.88480377197266,0,2.75040723058909,-0.2509834160272897,3.00139064661638,0,99.56935932486384,12.994418703660802,19.65086727531719,-0.0757917683140761,0.0003821194039855,6.776483,6.610737,6.322448,6.5,6.5,6.5,-0.17967699999999986,0.25,0.7199999999999998
2023-04-14,4.5,18.0,6.5,3.35,6.75,6.75,6.320323,6.73,6.9796,7.0197,7.22,81.9755,90.0561,1.756622,1.951803,2.122585,3407985.41,3407972.91,12.602225,1288281.92,100.73237,42.0,842161.7801,7087.292892,52513.995127,293868.6,1620781.41,6317048.74,4256094.32,377985.811228,1411369.24,265941.37103,10258.618564,31402.342466,17829.59,2063.6,3594.41,6317048.74,842162.0,102.0436304065,825296.0,33000.0,20290.0,8800.0,4337.0,109135.615,137672.646,17997.87,72288.668,105547.168,11705.001,12798.09,44078.5,13237.64,109209.867,155903.764,91582.792,3438258.287,70974.0008,901763.07,4410995.357344,1536283.98,1526067.83,-166635.47,-186523.66,19888.19,4633513.9255,30285.47654,1622452.5545,18976.12,8270.22,607794.875,782271.19,6574.0,178.1,178.8,177.4,151.1,177.8,152.7,141.4,17634.900390625,17842.150390625,17597.94921875,17828.0,1077700,334.27463868330597,-169.76711302425633,504.0417517075623,0,100.0,-2.5052964570316094,2.4800538117862345,77.4458387919744,-18.65928677658994,81.98390197753906,82.1458969116211,81.47149658203125,81.84480285644531,0,2.6492882288380457,-0.2956865892171816,2.9449748180552273,0,99.57292612879824,11.563301589773758,18.495500748810983,-0.0579374910983138,-0.0112818026964742,6.320323,6.776483,6.422245,6.5,6.5,6.5,-0.17967699999999986,0.25,0.7199999999999998
2023-04-21,4.5,18.0,6.5,3.35,6.75,6.75,6.522547,6.7764,6.9513,7.0094,7.16,82.1542,90.0618,1.752801,1.923213,2.044935,3425130.29,3425117.82,12.0,1165282.66,100.628801,42.509728,838212.347198,7273.351223,52094.520246,175307.24,1613010.53,6203423.48,4251305.38,378926.26,1413576.69,153913.290081,3146.436615,36550.342466,19728.43,2063.6,3638.26,6203423.48,838212.0,101.5650142494,825296.0,72000.0,31441.187,16300.0,9337.0,115455.697,141196.787,22480.027,68754.59,106318.546,14537.351,13157.61,43546.0,15114.51,111509.52,152223.721,89533.256,3455403.297,68308.5808,897580.22,4421292.097344,1420099.33,1416995.4,-43693.63,-65485.66,21792.03,4629192.61,30285.47654,1614591.689,19389.14,1236.2633333333,536030.083333333,650656.366666667,474.4,178.1,178.8,177.4,151.1,177.8,152.7,141.4,17863.0,17863.0,17553.94921875,17624.05078125,1343100,321.9866961599655,-137.68441306425404,459.6711092242195,0,100.0,-2.139256876981849,1.8201522848193656,6.963095336428206,-13.534810353986312,82.00370025634766,82.37550354003906,81.86000061035156,82.05480194091797,0,2.5750063644336194,-0.3046838406827685,2.879690205116388,0,99.56018237806713,10.843502327078545,17.402358117134924,0.0061915949284968,-0.00778712317148,6.320323,6.320323,6.610737,6.5,6.5,6.5,0.022547000000000317,0.25,0.6600000000000001
2023-04-28,4.5,18.0,6.5,3.35,6.75,6.75,6.700453,6.8225,6.9723,7.004,7.12,81.7829,90.0817,1.725,1.82,1.975,3424815.65,3424800.62,15.02545,1219179.7,100.102862,42.483657,890422.851177,7730.189188,52935.090098,200029.47,1600038.25,6244033.6,4278387.81,373647.83,1416048.68,169502.146464,4538.172998,73004.342466,19936.67,2063.6,4383.54,6244033.6,890423.0,105.572404864,843424.0,105000.0,64441.187,22300.0,9887.0,120905.938,138308.738,25288.056,71005.092,105464.877,14273.01,14657.61,47496.49,15338.51,108830.333,154695.013,92011.909,3455282.176,67709.5908,951088.13,4474079.896812,1425449.12,1420953.43,-32321.39,-54321.66,22000.27,4651342.0645,30481.55601,1600871.4535,16349.136,5456.752,615665.34,759201.96,611.656,178.1,178.8,177.4,151.1,177.8,152.7,141.4,17707.55078125,18089.150390625,17612.5,18065.0,1317800,329.93648779132127,-91.57770386654556,421.5141916578668,0,100.0,0.1825765379550163,1.5862128924101728,112.93870800617104,11.75989331804516,81.85230255126953,82.09200286865234,81.60399627685547,81.74479675292969,0,2.4781188577467503,-0.3252425264665168,2.803361384213267,0,99.53760267078442,9.379713376733871,16.256266011363344,-0.0758392761211958,-0.0213975537614232,6.522547,6.320323,6.776483,6.5,6.5,6.5,0.20045300000000044,0.25,0.6200000000000001
2023-05-05,4.5,18.0,6.5,3.35,6.75,6.75,6.673505,6.8984,6.9889,6.9955,7.01,81.7353,90.5355,1.761785,1.810723,1.969773,3445465.21,3445450.36,14.85,1193540.84,100.085623,42.49471,837756.428926,7874.615387,52807.660119,230322.07,1638468.13,6277474.18,4330445.55,378914.424099,1419796.64,141813.58092,15454.528961,41931.410959,20143.23,2063.6,4440.4,6277474.18,837756.0,99.3279773874,843424.0,136000.0,95441.187,37500.01,25087.01,123723.139,143413.925,27438.316,72943.905,106055.045,15437.01,15387.61,47705.17,27438.51,110500.335,149254.487,94514.138,3475931.916,68215.4008,898438.71,4442586.026812,1404198.69,1388786.65,-61810.76,-84008.59,22197.83,4708876.468,30481.55601,1639159.927,13348.595,7223.685,473818.85,572668.88,106.6666666667,179.1,179.8,178.2,149.4,175.1,148.6,140.6,18124.80078125,18267.44921875,18042.400390625,18069.0,957700,353.27609536707314,-38.20130316653194,391.4773985336051,0,100.0,2.0325054679588077,1.6499689746314063,83.26539749661609,26.06099415375935,81.77469635009766,81.95099639892578,81.61699676513672,81.72979736328125,0,2.383143268028036,-0.3430412948518184,2.7261845628798542,0,99.51294142927668,8.12118330133638,15.09411133850235,-0.0634516168627055,-0.0298083663816796,6.700453,6.522547,6.320323,6.5,6.5,6.5,0.17350499999999958,0.25,0.5099999999999998
2023-05-12,4.5,18.0,6.5,3.35,6.75,6.75,6.761134,6.9482,7.0292,7.0182,7.0,82.1606,89.8163,1.606609,1.70398,1.80135,3458140.34,3458128.53,11.808706,1169961.67,100.69101,42.474712,848714.408703,7336.309646,52228.63,207489.68,1657324.31,6285426.342321,4378696.46,380870.359954,1420499.67,98737.141059,12450.63,28353.410959,4115.23,2063.61,4559.1,6285426.342321,848714.0,101.6099043779,835267.0,169000.0,128441.187,47200.01,29287.01,126681.457,150358.725,25400.229,76063.395,101561.469,14720.28,15620.12,47038.76,27438.51,109741.816,147208.306,101729.703,3488610.086,67916.6708,908279.95,4464806.706812,1370095.31,1357687.15,-37120.76,-43299.59,6178.83,4759205.345,30481.55601,1657854.744,18800.4066666667,1449.3366666667,476780.133333333,634310.726666667,2135.2,179.1,179.8,178.2,149.4,175.1,148.6,140.6,18120.599609375,18389.69921875,18100.30078125,18314.80078125,1184900,385.1838105083916,14.693779070571622,370.49003143782,0,100.0,4.605259404075658,2.072153321694871,122.92607649357092,45.43401062172167,81.78710174560547,82.37359619140625,81.7750015258789,82.20030212402344,0,2.3179492391799954,-0.3330283282787087,2.650977567458704,0,99.48195493257047,8.224183372035597,14.112693057578529,0.0555740582905723,-0.0127318814472292,6.673505,6.700453,6.320323,6.5,6.5,6.5,0.2611340000000002,0.25,0.5
2023-05-19,4.5,18.0,6.5,3.35,6.75,6.75,6.571915,6.8391,6.9685,6.9554,7.02,82.6989,89.1373,1.451047,1.523599,1.668704,3448007.54,3447997.53,10.012588,1319048.72,100.932476,42.491365,852417.080613,7376.750614,53661.026308,338963.07,1552969.33,6320025.59,4366210.89,372999.89,1422299.69,151850.894285,12193.972226,69761.410959,3799.6,2063.6,4600.63,6320025.59,852417.0,102.0532356719,835267.0,208000.0,128553.919,55700.01,37787.01,134531.404,151993.85,25309.532,74546.724,98247.135,14012.992,14928.51,47087.28,25438.51,110670.563,149613.649,107957.173,3478479.086,67993.9608,913454.86,4459927.906812,1284067.62,1271916.14,-39890.39,-45753.59,5863.2,4738688.824,30481.55601,1553419.703,16595.7233333333,4334.6233333333,468802.65,638855.313333333,282.856,179.1,179.8,178.2,149.4,175.1,148.6,140.6,18339.30078125,18458.900390625,18060.400390625,18203.400390625,1198500,407.5037512877534,46.883356517178186,360.6203947705752,0,100.0,6.130994138755453,2.6519877241320966,68.82647904202382,50.1125043057821,82.2667007446289,82.94940185546875,82.15799713134766,82.90480041503906,0,2.297647612215613,-0.2798111139024701,2.577458726118083,0,99.4087147589394,10.042184989730348,13.531191905028788,0.1949524308215796,0.0288049810065324,6.761134,6.673505,6.522547,6.5,6.5,6.5,0.07191499999999973,0.25,0.5199999999999996
2023-05-26,4.5,18.0,6.5,3.35,6.75,6.75,6.35672,6.7677,6.8998,6.885,7.02,82.7182,88.7892,1.450709,1.547422,1.619958,3411518.0,3411505.35,12.650022,1345291.92,100.653397,42.479743,852191.422392,7874.620287,51255.302674,433827.45,1510519.55,6267329.47,4328446.54,370755.67,1411362.43,215680.798587,13741.956628,67278.410959,68510.63,2063.6,5170.23,6267329.47,852191.0,101.0365784257,843448.0,241000.0,95388.919,74250.01,48157.01,132394.263,153147.095,28871.767,75563.513,99363.784,13308.742,15928.51,47090.42,28040.51,119583.3,147805.828,110030.553,3442196.98484836,68473.600802968,911321.34,4421991.9257,1293642.7,1279943.22,-90116.15,-94536.59,4420.44,4698351.674901485,30691.63484918,1510577.934,18453.0333333333,1031.2966666667,500008.466666667,571417.106666667,822.4,179.1,179.8,178.2,149.4,175.1,148.6,140.6,18201.099609375,18508.55078125,18178.849609375,18499.349609375,1200200,441.73152642900095,78.19341804953547,363.5381083794655,0,99.3575256463906,8.636375526162505,3.5069002672792977,128.87385693617207,65.8647748318601,82.82499694824219,82.94100189208984,82.50879669189453,82.57479858398438,0,2.2737391249569043,-0.2335007625724676,2.507239887529372,0,99.37479360996213,10.524678891767156,13.101690045991411,0.0598747692758727,0.0350189386604005,6.571915,6.761134,6.700453,6.5,6.5,6.5,-0.14327999999999985,0.25,0.5199999999999996
2023-06-02,4.5,18.0,6.5,3.35,6.75,6.75,6.34,6.78,6.9,6.89,7.05,82.32,88.66,1.38,1.46,1.48,3384245.82,3384228.75,17.068113,1339065.532419,100.0,42.491388,852242.951565,9291.723565,50658.706553,427659.04,1544890.78,6269131.72,4357589.49,374925.83,1412692.82,116255.115415,16048.539347,20814.815068,79391.75,2063.6,5604.87,6269131.72,852243.0,101.0427435953,843448.0,272000.0,126388.919,99800.01,72473.5937,130977.306,149672.875,27226.288,85086.563,96548.659,14218.923,15928.51,47090.42,28040.51,118878.305,154766.203,113750.058,3414920.38484836,69168.4308029681,912193.38,4396282.1957,1406508.71,1390502.66,-228203.53,-231955.18,3751.65,4731745.650401485,30691.63484918,1544460.2695,13813.8166666667,3756.9633333333,505107.683333333,581054.173333333,314.4,181.0,181.9,179.9,148.9,176.1,146.2,139.9,18619.150390625,18662.44921875,18464.55078125,18534.099609375,1732700,484.1085370906949,106.91276779349796,377.19576929719693,0,98.52288108845929,10.801899240901708,4.549042977796785,108.17813640817268,74.32744714712263,82.57969665527344,82.78450012207031,82.2344970703125,82.40979766845703,0,2.228530849720173,-0.2107836809140746,2.439314530634247,0,99.36691046154375,10.41476797533818,12.717844035898093,0.0172657992730439,0.0314683107829292,6.35672,6.571915,6.673505,6.5,6.5,6.5,-0.16000000000000014,0.25,0.5499999999999998
2023-06-09,4.5,18.0,6.5,3.35,6.75,6.75,6.454367,6.7545,6.8588,6.857,7.03,82.4251,88.8455,1.31028,1.358809,1.455867,3378178.05,3378164.28,13.774107,1366682.164026,100.68,42.457783,849466.18,8262.598166,50380.052261,459333.82,1539943.6,6285707.43,4356958.0,374159.36,1408860.37,137841.235219,18267.470151,20492.815068,99080.84,2063.61,5825.47,6285707.43,849466.0,101.1544814003,839771.0,305000.0,158236.366,117100.01,85973.5937,131773.954,155126.666,25121.259,83711.793,94857.605,13653.437,15928.51,47247.67,28040.51,123725.227,152049.55,119216.605,3408855.91484836,68346.470802968,908108.82,4385311.2057,1322306.63,1304081.62,-158884.97,-163240.18,4355.21,4730451.263401485,30691.63484918,1539253.3525,16932.2233333333,960.4233333333,483939.233333333,605254.94,3152.8,181.0,181.9,179.9,148.9,176.1,146.2,139.9,18612.0,18777.900390625,18531.599609375,18563.400390625,1245300,525.1169592948063,126.99268122677093,398.1242780680354,0,97.53990977068862,12.697690045074154,5.713135415979266,93.27364769445894,78.1166872565899,82.51119995117188,82.64800262451172,82.3853988647461,82.4448013305664,0,2.187513603634642,-0.1892571906713334,2.3767707943059753,0,99.38126746095293,10.412635650098476,12.388528552212431,0.0320315388666998,0.0315809563996833,6.34,6.35672,6.761134,6.5,6.5,6.5,-0.04563299999999959,0.25,0.5300000000000002
2023-06-16,4.5,18.0,6.5,3.35,6.75,6.75,6.519145,6.7876,6.9098,6.9051,7.02,81.883,89.726,1.25,1.42,1.49,3356992.38,3356977.74,14.647359,1380190.530131,101.0,42.474404,852858.12,8921.827057,50405.640001,468761.59,1529444.37,6267526.9,4350479.51,369128.0,1408735.1,131114.686068,7480.36,33497.815068,90136.5,2063.61,6006.0,6267526.9,852858.0,101.5584010403,839771.0,344000.0,185236.366,139650.01,107008.594,131793.734,153216.188,23315.208,66804.0,90920.0,10901.0,17634.41,52157.72,29040.51,128401.856,152864.092,122484.282,3387669.37492418,68750.690801484,912185.59,4368605.65585,1223323.16,1215885.27,-75828.79,-80694.18,4865.39,4718959.749401485,30691.63484918,1528540.0985,15773.488,5521.132,633008.24,690281.12,5453.6,181.0,181.9,179.9,148.9,176.1,146.2,139.9,18595.05078125,18864.69921875,18559.75,18826.0,1209900,571.669283819785,147.16782295880756,424.5014608609775,0,91.1500705891049,15.360677918083644,7.091355773422749,136.98312161084203,89.88997412744033,82.33719635009766,82.49030303955078,81.85130310058594,81.91480255126953,0,2.104283592901524,-0.2119311307448379,2.316214723646362,0,99.42454025677532,8.746426676545003,11.868228284259944,-0.0974437913301395,0.0057760068537187,6.454367,6.34,6.571915,6.5,6.5,6.5,0.019144999999999968,0.25,0.5199999999999996
2023-06-23,4.5,18.0,6.5,3.35,6.75,6.75,6.518385,6.737,6.8989,6.8901,7.07,82.051,89.6615,1.17,1.37,1.5,3341469.0,3341455.0,14.142365,1402898.701923,100.786009,42.489252,838531.630736,8339.752946,50510.761613,504811.0,1512729.0,6256535.0,4337640.0,363460.0,1406154.0,140661.12,12339.01,37759.0,90563.0,2064.0,6556.0,6256535.0,838532.0,97.9805214912,855815.0,377000.0,218236.366,145250.01,99404.78,131032.713,159692.698,20369.406,69623.0,83513.0,13055.0,17634.41,51846.09,34098.0,132343.877,153794.212,125275.594,3372146.71492418,68907.7408014839,897382.14,4338436.59585,1157833.92,1145537.4,-39235.56,-44468.0,5232.44,4700577.344901485,30691.63484918,1511430.7445,16546.95,771.5833333333,564438.35,578936.32,3239.656,181.0,181.9,179.9,148.9,176.1,146.2,139.9,18873.30078125,18886.599609375,18647.099609375,18665.5,1112200,609.2062910151581,152.79154183693691,456.41474917822114,0,84.76542082933486,16.62127507719665,8.45277281681902,66.88672230779513,85.28932376351129,81.98139953613281,82.16480255126953,81.88739776611328,81.98480224609375,0,2.0248504464548205,-0.2302358418605639,2.2550862883153844,0,99.51215196534632,7.568684737475609,11.254007777576469,-0.0478850788857884,-0.0049562102941826,6.519145,6.454367,6.35672,6.5,6.5,6.5,0.018385000000000318,0.25,0.5700000000000003
2023-06-30,4.5,18.0,6.5,3.35,6.75,6.75,6.79,6.76,6.87,6.87,7.1,82.04,89.13,1.39,1.32,1.38,3329505.0,3329493.0,11.862424,1468565.79,100.932074,42.482345,871167.140738,9039.6036,51019.738989,450333.93,1484223.0,6282294.0,4358371.0,359585.0,1404284.0,150429.960932,9835.27,50866.684932,3319.0,2064.0,7560.0,6282294.0,871167.1407,101.793862073,855815.0,408000.0,249236.366,167700.01,121794.78,131140.942,173342.996,22503.125,72494.0,78636.0,20917.0,18790.82,50711.79,35098.0,135365.238,145021.214,128279.875,3360300.89242418,78680.199589584,931226.49,4370207.582013765,1220251.32,1210458.53,-116300.53,-121683.32,5382.79,4717373.479794585,30808.13235418,1481924.8205,18285.67,5505.405,652451.575,655035.39,285.0,,,,,,,,18682.349609375,19201.69921875,18646.69921875,19189.05078125,1040500,662.7624059126683,169.36699916540863,493.3954067472597,0,66.18553287817326,19.770379532753076,10.06957377623817,177.3641341429218,103.7042858393934,82.00650024414062,82.2125015258789,81.76619720458984,82.09629821777344,0,1.9481367514777048,-0.2480626361411189,2.1961993876188237,0,99.66455563990831,6.901319419720364,10.632195155025595,-0.009445029679846,-0.0058539741713153,6.518385,6.519145,6.34,6.5,6.5,6.5,0.29000000000000004,0.25,0.5999999999999996
2023-07-07,4.5,18.0,6.5,3.35,6.75,6.75,6.4387,6.72,6.8279,6.848,7.15,82.6773,90.0747,1.31,1.31,1.34,3334893.14,3334880.78,12.356397,1476265.28989,100.162288,42.457244,864389.785535,8373.480149,50866.064313,553391.31,1516285.56,6328342.0,4403972.88,364560.79,1400771.56,149528.672368,25446.416336,22052.684932,102029.57,2063.61,7444.46,6328342.0,864389.7855,101.791114428,849180.0,441000.0,282236.366,183900.01,120890.78,125305.089,176791.076,21916.479,64927.0,79034.0,14458.0,19290.82,50817.45,35898.0,143768.091,142174.474,133325.521,3365805.40993248,74121.289589584,923629.33,4363556.02925,1249526.84,1224122.88,-170685.12,-174924.32,4239.2,4767789.725794585,30924.62986248,1514000.0465,19676.2,901.95,517000.0,516567.0,2186.0,186.3,187.6,184.7,152.1,191.7,145.4,139.5,19246.5,19523.599609375,19234.400390625,19331.80078125,1182800,738.206126050336,202.04071589382488,536.1654101565111,0,48.56852871358059,22.82196124105522,11.891343414069178,160.35053414544905,115.03353550060454,81.95010375976562,82.82379913330078,81.86669921875,82.61530303955078,0,1.901549402802644,-0.2411395553466917,2.1426889581493356,0,99.70468843656798,7.809891827017446,10.229008965310143,0.111164045715707,0.0175496298060891,6.79,6.518385,6.454367,6.5,6.5,6.5,-0.06130000000000013,0.25,0.6500000000000004
2023-07-14,4.5,18.0,6.5,3.35,6.75,6.75,6.48248,6.7399,6.868,6.8793,7.08,82.1021,92.0994,1.32,1.34,1.45,3321381.33,3321369.07,12.263906,1486108.247653,100.371735,42.464617,866892.868844,9129.458759,50941.905628,561710.98,1591373.36,6401572.0,4465502.9,371364.12,1405385.78,149414.887408,17595.802476,21446.684932,110372.38,2063.61,7841.48,6401572.0,866892.8688,102.0858791776,849180.0,480000.0,321236.366,194300.01,130790.78,125205.195,179788.92,21384.385,62030.815,80471.581,13843.493,19465.82,50824.18,31508.0,141763.99,138739.499,132472.122,3352293.69988248,74618.462957134,926964.24,4353876.4029,1244913.95,1227360.61,-169352.12,-173396.32,4044.2,4836044.631478635,30924.62986248,1588654.6885,19259.0,6295.0,604354.58,642464.0,272.0,186.3,187.6,184.7,152.1,191.7,145.4,139.5,19400.349609375,19595.349609375,19327.099609375,19564.5,1449000,816.2798876988272,232.21491341004548,584.0649742887817,0,33.875432634202326,26.12588079533763,13.924848754250386,175.6683855683472,127.16050551415309,82.52529907226562,82.63330078125,81.26689910888672,82.07679748535156,0,1.810539033512029,-0.2757710128964215,2.0863100464084505,0,99.71694641933372,6.781519577024453,9.736510481269333,-0.0497346134475237,0.0040927811553665,6.4387,6.79,6.519145,6.5,6.5,6.5,-0.017520000000000202,0.25,0.5800000000000001
2023-07-21,4.5,18.0,6.5,3.35,6.75,6.75,6.48334,6.7138,6.8601,6.8856,7.08,82.0217,91.4017,1.32,1.27,1.37,3308302.79,3308289.96,12.83,1507262.177637,100.98,42.477684,872643.26,8507.59,51395.06,579744.5,1553226.1,6373962.73,4434681.43,373861.52,1404719.67,150688.34,12928.26,21985.68,115774.4,2063.6,7948.17,6373962.73,872643.2599,99.4570660936,877407.0,513000.0,354236.366,206730.01,134113.78,120205.737,182132.323,18840.14,66186.405,81949.0,18064.598,18790.82,49524.18,30008.0,139107.858,135918.497,127295.262,3339214.58993248,71211.459592034,932545.91,4342971.95925,1149691.64,1136805.83,-95545.49,-100214.32,4668.83,4808256.610297035,30924.62986248,1550355.4305,21986.1666666667,1083.0,504737.383333333,544797.0,976.0,186.3,187.6,184.7,152.1,191.7,145.4,139.5,19612.150390625,19991.849609375,19562.94921875,19745.0,1402000,902.4824376135692,263.4198315108081,639.0626061027613,0,23.647403465359524,29.407506501283468,16.13665700382654,175.60480484491018,136.8493653803045,82.06159973144531,82.14710235595703,81.79399871826172,81.99030303955078,0,1.7355057120154245,-0.2883441232596717,2.023849835275096,0,99.72143366694888,5.666842866270056,9.155129393412292,-0.0499734613184391,-0.0067204673393945,6.48248,6.4387,6.518385,6.5,6.5,6.5,-0.016659999999999897,0.25,0.5800000000000001
